"order_id","customer_id","amount","order_date","order_date_datetime","quantity","product"
"351113543729","409146490929",24.5300000000,2018-03-27,2018-03-27 15:37:21,1,"126-WI-40"
"351117639729","393521987633",130.1700000000,2018-03-27,2018-03-27 15:39:33,10,"132-BURN|126-CL-40|140|135-CNC-2|145-UN-45|129-CL-I|138|304-DCP"
"351211061297","408212701233",69.9800000000,2018-03-27,2018-03-27 18:10:17,2,"132-BURN|132-CONTROL"
"351219744817","412843507761",68.9800000000,2018-03-27,2018-03-27 18:28:01,2,"135-VAN-4|143-BR"
"351232393265","412851372081",27.0500000000,2018-03-27,2018-03-27 18:56:46,1,"135-FCH-6I"
"351449677873","413448470577",13.9900000000,2018-03-28,2018-03-28 07:01:17,1,"149-CHO-5"
"351496536113","197438275633",26.7400000000,2018-03-28,2018-03-28 09:30:32,1,"135-FCH-6I"
"351528124465","405827452977",12.9900000000,2018-03-28,2018-03-28 10:47:29,1,"132-V2-T"
"351677481009","406652289073",284.6600000000,2018-03-28,2018-03-28 15:11:46,8,"132-F-R2"
"351692521521","413672898609",41.9800000000,2018-03-28,2018-03-28 15:40:30,2,"144-BR|127-BR"
"351699927089","406721560625",24.9900000000,2018-03-28,2018-03-28 15:55:47,1,"132-CONTROL"
"351734235185","413713039409",119.9800000000,2018-03-28,2018-03-28 17:05:48,2,"132-V2|134"
"351748554801","413722574897",23.5300000000,2018-03-28,2018-03-28 17:34:25,1,"127-BR"
"351803506737","374004678705",43.1900000000,2018-03-28,2018-03-28 19:39:16,2,"149-CHO-10"
"351924617265","413910499377",71.9700000000,2018-03-29,2018-03-29 00:36:09,3,"129-BR-I|135-VAN-4"
"351940509745","413929406513",54.2600000000,2018-03-29,2018-03-29 01:36:45,2,"132-CONTROL|132-CLEANSE"
"352091865137","387350986801",13.9900000000,2018-03-29,2018-03-29 09:36:51,1,"135-VAN-2"
"352099401777","196487151665",65.6400000000,2018-03-29,2018-03-29 09:50:47,7,"304-DCP|140|135-VAN-4"
"352137707569","414138335281",38.7600000000,2018-03-29,2018-03-29 10:58:37,2,"135-T-PB|135-SST-CSP"
"352179650609","414144364593",30.5900000000,2018-03-29,2018-03-29 12:07:38,2,"144-BR|135-VAN-2"
"352199049265","394663297073",92.8500000000,2018-03-29,2018-03-29 12:40:06,4,"144-BR|135-SST-CSP|129-BR-I"
"352282935345","414273470513",23.9900000000,2018-03-29,2018-03-29 15:14:18,1,"135-VAN-4"
"352313507889","73061826567",0.0000000000,2018-03-29,2018-03-29 16:10:00,5,"312-CPC|129-BBL-30X|129-BR-I|133-I-90"
"352324223025","414320984113",0.0000000000,2018-03-29,2018-03-29 16:21:04,7,"129-BR|127-BR|141-GB|322-1-EN"
"352393396273","414348738609",26.9200000000,2018-03-29,2018-03-29 17:20:30,1,"132-BURN"
"35270819847","39790510087",56.9900000000,2017-11-11,2017-11-11 00:18:37,1,"132-X-R2"
"352970342449","394153197617",15.3000000000,2018-03-29,2018-03-29 22:49:08,1,"135-CNC-2"
"353190543409","414786256945",24.9900000000,2018-03-30,2018-03-30 07:28:57,1,"135-FCH-6I"
"353290649649","414906843185",119.9800000000,2018-03-30,2018-03-30 11:11:11,2,"136-T"
"353527038001","393887383601",68.4700000000,2018-03-30,2018-03-30 14:56:52,3,"148|126-OR-40|135-CNC-2"
"353537949745","391167934513",49.0600000000,2018-03-30,2018-03-30 15:07:01,2,"135-VAN-4"
"353671807025","378273136689",23.9900000000,2018-03-30,2018-03-30 16:46:41,1,"135-VAN-4"
"353774010417","384757137457",209.9700000000,2018-03-30,2018-03-30 17:59:13,4,"129-BP-30X|128-BP-35X-R2|132-120X-R2"
"354044379185","415348785201",21.9900000000,2018-03-30,2018-03-30 22:32:43,1,"127-BR"
"354075574321","415363203121",102.9200000000,2018-03-30,2018-03-30 23:05:50,4,"135-VAN-4"
"354107228209","415377031217",63.9700000000,2018-03-30,2018-03-30 23:39:12,3,"142-WI|135-VAN-4|142-BR"
"354389557297","393303916593",24.2400000000,2018-03-31,2018-03-31 10:13:45,1,"127-BR"
"354463285297","401555619889",43.4800000000,2018-03-31,2018-03-31 12:35:01,4,"139-SM|135-T-PB|135-FCH-6I|129-BR-I"
"354863415345","416280313905",59.9900000000,2018-03-31,2018-03-31 20:21:13,1,"137"
"355290644529","416727597105",21.3400000000,2018-04-01,2018-04-01 16:11:19,1,"142-BR"
"355302932529","416741851185",88.3900000000,2018-04-01,2018-04-01 16:35:56,1,"132-X-R2"
"355380789297","416874594353",91.9800000000,2018-04-01,2018-04-01 19:00:05,2,"127-BR|132-V3"
"355464773681","377367167025",139.9400000000,2018-04-01,2018-04-01 21:54:11,6,"148|140|129-CL-I"
"355473293361","390256164913",22.4900000000,2018-04-01,2018-04-01 22:13:04,1,"126-PUMP"
"355482370097","372065566769",23.9900000000,2018-04-01,2018-04-01 22:33:26,1,"149-SNK-10"
"355511599153","417005928497",48.5800000000,2018-04-01,2018-04-01 23:46:55,1,"127-FP"
"355806707761","417275183153",95.9600000000,2018-04-02,2018-04-02 11:42:36,4,"140"
"356063838257","417513996337",12.9900000000,2018-04-02,2018-04-02 17:30:07,1,"132-V2-T"
"356145496113","417595326513",20.0000000000,2018-04-02,2018-04-02 19:51:03,1,"132-V2-T"
"356369465393","387610705969",53.9900000000,2018-04-03,2018-04-03 06:51:32,1,"132-V2"
"357223366705","64408780807",0.0000000000,2018-04-04,2018-04-04 11:28:50,8,"312-CHC|138|133-I-90|136-T|126-PUMP|152|132-CONTROL"
"357235654705","87268392967",4.8700000000,2018-04-04,2018-04-04 11:46:00,1,"304-DCP"
"357258231857","64552075271",0.0000000000,2018-04-04,2018-04-04 12:22:48,15,"145-UN-45|132-V3|132-CLEANSE|132-BURN|312-CPC|312-CHC|135-FCH-6I"
"357267669041","418400698417",107.9600000000,2018-04-04,2018-04-04 12:38:56,4,"148"
"357318885425","418792112177",25.5500000000,2018-04-04,2018-04-04 14:07:04,1,"301-FCH"
"357323505713","100095426567",213.0200000000,2018-04-04,2018-04-04 14:15:29,2,"132-V2|133"
"357330190385","418453487665",18.1400000000,2018-04-04,2018-04-04 14:27:10,1,"135-CNC-2"
"357357912113","389973934129",180.8200000000,2018-04-04,2018-04-04 15:13:14,9,"140|126-WI-40|126-PUMP|132-CLEANSE|135-T-ORC"
"357376327729","419890036785",77.0100000000,2018-04-04,2018-04-04 15:48:56,3,"140"
"357459755057","390857195569",46.6300000000,2018-04-04,2018-04-04 18:24:01,4,"129-CL-I|149-CHO-10|149-SNK-5|312-CHC"
"357486985265","419992535089",24.2800000000,2018-04-04,2018-04-04 19:19:27,1,"312-CPC"
"357508481073","366131249201",23.9900000000,2018-04-04,2018-04-04 20:06:11,1,"149-CHO-10"
"357583749169","420081762353",39.5900000000,2018-04-04,2018-04-04 22:44:40,2,"142-BR|135-VAN-4"
"357586829361","417356709937",44.9100000000,2018-04-04,2018-04-04 22:51:10,3,"146-BR-2"
"357649645617","420150083633",19.9900000000,2018-04-05,2018-04-05 01:53:45,1,"142-BR"
"357717147697","380815015985",68.9900000000,2018-04-05,2018-04-05 06:50:51,1,"132-V2"
"357717344305","388627103793",53.9900000000,2018-04-05,2018-04-05 06:51:17,1,"132-V2"
"357717475377","388717248561",53.9900000000,2018-04-05,2018-04-05 06:51:31,1,"132-V2"
"357717737521","388921262129",53.9900000000,2018-04-05,2018-04-05 06:51:52,1,"132-V2"
"357822169137","420350623793",69.9700000000,2018-04-05,2018-04-05 11:10:57,3,"132-BURN|139-SM|135-FCH-6I"
"357891473457","420410720305",15.1400000000,2018-04-05,2018-04-05 13:10:32,1,"145-BR-45"
"357995642929","420509024305",150.1300000000,2018-04-05,2018-04-05 16:16:26,2,"137|132-V2"
"358032638001","420538023985",44.8700000000,2018-04-05,2018-04-05 17:28:54,2,"135-VAN-4|135-CNC-2"
"358083887153","420590026801",22.5000000000,2018-04-05,2018-04-05 19:18:24,1,"126-PUMP"
"358129926193","420633378865",19.8000000000,2018-04-05,2018-04-05 20:56:21,1,"127-BR"
"358182060081","420677976113",65.6700000000,2018-04-05,2018-04-05 22:49:46,4,"142-BR|135-VAN-4|304-DCP"
"358195658801","420698456113",74.9700000000,2018-04-05,2018-04-05 23:24:09,3,"135-FCH-6I"
"358267158577","420777328689",144.9600000000,2018-04-06,2018-04-06 03:55:38,4,"132-CLEANSE|132-CONTROL|132-BURN|132-V3"
"358301696049","100772118535",39.1800000000,2018-04-06,2018-04-06 06:50:36,1,"128-BBL-20X-R2"
"358301761585","389480644657",0.0000000000,2018-04-06,2018-04-06 06:50:52,1,"132-V2"
"358301892657","389611814961",68.9900000000,2018-04-06,2018-04-06 06:51:05,1,"132-V2"
"358329483313","420844339249",21.9900000000,2018-04-06,2018-04-06 08:21:07,1,"127-BR"
"358414811185","420921868337",43.9800000000,2018-04-06,2018-04-06 11:15:00,2,"127-BR"
"358488637489","420985438257",27.2900000000,2018-04-06,2018-04-06 13:25:19,1,"132-BURN"
"358614695985","393366405169",54.1700000000,2018-04-06,2018-04-06 16:33:46,4,"129-CL-I|128-BBL-20X-R2|135-SST-MNT|135-CNC-2"
"358616105009","421089116209",26.7400000000,2018-04-06,2018-04-06 16:36:01,1,"135-FCH-6I"
"358840467505","421299650609",88.7700000000,2018-04-07,2018-04-07 01:06:32,3,"144-WI|135-T-PB|408"
"358861144113","71770669063",75.9900000000,2018-04-07,2018-04-07 02:33:39,1,"132-X-R2"
"358863044657","421326422065",174.1900000000,2018-04-07,2018-04-07 02:42:12,4,"126-PUMP|404|129-BR|408"
"358913572913","382103617585",68.9900000000,2018-04-07,2018-04-07 06:46:28,1,"132-V2"
"358913605681","389417336881",0.0000000000,2018-04-07,2018-04-07 06:46:34,1,"132-V2"
"358913638449","377892175921",58.7800000000,2018-04-07,2018-04-07 06:46:40,1,"132-V2"
"358913671217","80785080327",0.0000000000,2018-04-07,2018-04-07 06:46:44,1,"132-V2"
"358913736753","390061850673",53.9900000000,2018-04-07,2018-04-07 06:46:48,1,"132-V2"
"358913769521","390068371505",68.9900000000,2018-04-07,2018-04-07 06:46:52,1,"132-V2"
"358913900593","390103040049",53.9900000000,2018-04-07,2018-04-07 06:47:05,1,"132-V2"
"358913933361","390104580145",0.0000000000,2018-04-07,2018-04-07 06:47:10,1,"132-V2"
"358913966129","390110380081",0.0000000000,2018-04-07,2018-04-07 06:47:13,1,"132-V2"
"358913998897","390111068209",53.9900000000,2018-04-07,2018-04-07 06:47:17,1,"132-V2"
"358914064433","390135939121",53.9900000000,2018-04-07,2018-04-07 06:47:25,1,"132-V2"
"358914097201","390144294961",53.9900000000,2018-04-07,2018-04-07 06:47:28,1,"132-V2"
"358914129969","390157434929",68.9900000000,2018-04-07,2018-04-07 06:47:33,1,"132-V2"
"358914261041","390200918065",53.9900000000,2018-04-07,2018-04-07 06:47:48,1,"132-V2"
"358914555953","390264848433",53.9900000000,2018-04-07,2018-04-07 06:48:17,1,"132-V2"
"358914621489","390276153393",53.9900000000,2018-04-07,2018-04-07 06:48:21,1,"132-V2"
"358914687025","390315147313",0.0000000000,2018-04-07,2018-04-07 06:48:29,1,"132-V2"
"358914752561","390347751473",53.9900000000,2018-04-07,2018-04-07 06:48:36,1,"132-V2"
"358995427377","391206240305",49.9800000000,2018-04-07,2018-04-07 10:46:20,2,"301-FCH"
"359007551537","421490982961",111.6700000000,2018-04-07,2018-04-07 11:05:06,6,"407|135-SST-MNT|135-T-PB|312-CPC|304-DCP"
"359087996977","196487151665",44.9500000000,2018-04-07,2018-04-07 13:33:36,6,"304-DCP|312-CHC"
"359145013297","200114929713",59.9900000000,2018-04-07,2018-04-07 15:11:12,1,"132-V2"
"359145144369","421628805169",43.1800000000,2018-04-07,2018-04-07 15:11:20,3,"129-BR-I"
"359184400433","393288187953",129.9700000000,2018-04-07,2018-04-07 16:17:49,7,"126-PUMP|137|127-BR|140|401|149-CHO-10|312-CHC"
"359223558193","421702533169",119.9600000000,2018-04-07,2018-04-07 17:27:47,4,"135-FCH-6I"
"359257112625","421736611889",71.9700000000,2018-04-07,2018-04-07 18:35:36,3,"135-VAN-4"
"359496810545","390763348017",53.9900000000,2018-04-08,2018-04-08 06:50:56,1,"132-V2"
"359496908849","384434012209",53.9900000000,2018-04-08,2018-04-08 06:51:06,1,"132-V2"
"359497039921","391179370545",58.5100000000,2018-04-08,2018-04-08 06:51:16,1,"132-V2"
"359497105457","391223476273",53.9900000000,2018-04-08,2018-04-08 06:51:20,1,"132-V2"
"359540719665","393544466481",36.9800000000,2018-04-08,2018-04-08 09:24:24,4,"135-T-PB|146-BR-2|135-SST-MNT|129-BR-I"
"359591411761","422102499377",30.5900000000,2018-04-08,2018-04-08 11:27:34,2,"135-CNC-2"
"359599865905","421702139953",59.9900000000,2018-04-08,2018-04-08 11:46:27,1,"137"
"359723597873","422230556721",23.9900000000,2018-04-08,2018-04-08 15:36:56,1,"135-VAN-4"
"359730118705","387382444081",43.5400000000,2018-04-08,2018-04-08 15:49:36,2,"135-VAN-4|135-CNC-2"
"359740112945","93002006535",43.8800000000,2018-04-08,2018-04-08 16:07:01,2,"139-SM"
"359740506161","422250053681",19.9900000000,2018-04-08,2018-04-08 16:07:44,1,"144-BR"
"359769669681","393539485745",49.9800000000,2018-04-08,2018-04-08 17:01:45,2,"301-FCH|135-FCH-6I"
"359771668529","422285574193",4.9900000000,2018-04-08,2018-04-08 17:07:10,1,"304-DCP"
"359833010225","422342131761",23.1100000000,2018-04-08,2018-04-08 19:02:09,1,"129-CL-I"
"359863681073","422372769841",24.9900000000,2018-04-08,2018-04-08 20:07:39,1,"301-FCH"
"359869972529","422380994609",47.9800000000,2018-04-08,2018-04-08 20:20:55,2,"135-VAN-4"
"372266827825","437486092337",42.4000000000,2018-04-27,2018-04-27 10:46:50,2,"135-VAN-4|135-SST-MNT"
"372382761009","373775171633",72.3900000000,2018-04-27,2018-04-27 12:40:18,4,"145-UN-45|129-CL-I|146-BR-2"
"372462911537","437724020785",47.9800000000,2018-04-27,2018-04-27 13:51:06,2,"129-CL-I"
"372516814897","437781004337",23.9900000000,2018-04-27,2018-04-27 14:44:36,1,"135-VAN-4"
"372523106353","393887383601",33.6800000000,2018-04-27,2018-04-27 14:50:09,2,"135-VAN-2|135-CNC-2"
"372608663601","436478869553",39.9800000000,2018-04-27,2018-04-27 16:26:03,2,"142-WI|142-BR"
"372615938097","437876064305",24.9900000000,2018-04-27,2018-04-27 16:34:25,1,"301-VPB"
"372698742833","395208392753",71.4300000000,2018-04-27,2018-04-27 18:20:55,5,"135-T-ORC|127-BR|135-SST-MNT"
"372744290353","438002647089",93.0500000000,2018-04-27,2018-04-27 19:39:05,2,"137|132-CONTROL"
"372832010289","438089908273",21.0000000000,2018-04-27,2018-04-27 22:20:23,1,"135-CNC-4"
"372841611313","376002740273",45.5000000000,2018-04-27,2018-04-27 22:40:37,1,"132-F-R2"
"372875329585","438142271537",64.9900000000,2018-04-28,2018-04-28 00:06:28,2,"301-CPB|137"
"373163098161","393283272753",36.3800000000,2018-04-28,2018-04-28 08:25:02,3,"145-BR-45|146-BR-2|129-BR-I"
"373163982897","437909094449",101.9600000000,2018-04-28,2018-04-28 08:27:23,4,"135-VAN-4|135-CNC-4"
"373297807409","438612623409",32.3600000000,2018-04-28,2018-04-28 12:17:03,1,"135-CNC-4"
"373304852529","377687965745",48.8200000000,2018-04-28,2018-04-28 12:27:22,2,"129-BR-I"
"373601501233","438873784369",18.1800000000,2018-04-28,2018-04-28 20:28:37,1,"129-CL-I"
"373683388465","438973595697",24.9900000000,2018-04-28,2018-04-28 23:13:54,1,"312-CPC"
"373871935537","439190061105",0.0000000000,2018-04-29,2018-04-29 06:23:38,2,"137"
"373987508273","439286956081",0.0000000000,2018-04-29,2018-04-29 10:56:06,1,"132-BURN"
"374150856753","439433232433",16.9900000000,2018-04-29,2018-04-29 15:42:15,1,"135-CNC-2"
"374247620657","439518167089",70.4200000000,2018-04-29,2018-04-29 18:34:26,3,"127-BR"
"374254567473","376022794289",76.9900000000,2018-04-29,2018-04-29 18:50:14,2,"128-BP-20X-R2|132-V3"
"374302179377","439580033073",63.7400000000,2018-04-29,2018-04-29 20:07:29,1,"134"
"374357360689","439647109169",73.4800000000,2018-04-29,2018-04-29 21:39:21,3,"132-CONTROL|142-WI|128-AP-30X"
"374374858801","439668047921",27.2900000000,2018-04-29,2018-04-29 22:14:05,2,"127-BR|135-CNC-2"
"374377611313","439671423025",26.0900000000,2018-04-29,2018-04-29 22:19:10,1,"135-VAN-4"
"374379511857","439674110001",59.9900000000,2018-04-29,2018-04-29 22:22:34,1,"132-V2"
"374648995889","15675457543",206.9900000000,2018-04-30,2018-04-30 06:52:26,1,"133-I-90"
"374697230385","440030265393",19.9900000000,2018-04-30,2018-04-30 09:14:24,1,"142-BR"
"374719709233","440083906609",71.9700000000,2018-04-30,2018-04-30 10:05:20,3,"129-BR-I"
"374802808881","440154161201",50.3900000000,2018-04-30,2018-04-30 12:29:16,2,"127-BR|129-WI"
"374957735985","440274681905",29.9400000000,2018-04-30,2018-04-30 16:29:08,2,"135-VAN-2"
"375067770929","407146070065",68.6900000000,2018-04-30,2018-04-30 20:21:43,4,"149-SNK-10"
"375100047409","440408604721",13.1200000000,2018-04-30,2018-04-30 21:26:03,1,"135-CNC-2"
"375121870897","414144364593",30.7900000000,2018-04-30,2018-04-30 22:09:11,2,"135-CNC-4|145-BR-45"
"375163060273","438669606961",73.4900000000,2018-04-30,2018-04-30 23:40:02,3,"129-BP-30X|143-BR|135-CHO-2I"
"375177674801","440483315761",17.5000000000,2018-05-01,2018-05-01 00:21:24,1,"132-BURN"
"375336206385","440647385137",41.9900000000,2018-05-01,2018-05-01 08:59:56,2,"135-CNC-4"
"375392862257","440801984561",21.9900000000,2018-05-01,2018-05-01 10:59:59,1,"127-BR"
"43170398215","47291531271",51.2800000000,2017-11-17,2017-11-17 17:16:27,2,"301-MNT|135-CTC-I"
"44135481351","48247537671",59.9900000000,2017-11-18,2017-11-18 18:35:50,1,"126-BR-40"
"45915439111","50144739335",64.9800000000,2017-11-20,2017-11-20 18:51:03,2,"135-FCH-6I|128-OR-R2"
"476780658737","426306011185",25.4900000000,2018-05-01,2018-05-01 12:30:45,1,"129-CL-I"
"480299286577","418120695857",26.2700000000,2018-05-01,2018-05-01 13:56:00,1,"149-SNK-10"
"480345063473","440934039601",60.5700000000,2018-05-01,2018-05-01 14:11:27,3,"129-CL-I|135-T-ORC"
"480473382961","440986271793",56.9700000000,2018-05-01,2018-05-01 15:51:50,3,"139-SM|135-CNC-2"
"480562249777","197542051889",23.9900000000,2018-05-01,2018-05-01 17:48:30,1,"135-VAN-4"
"480642400305","441094668337",76.9600000000,2018-05-01,2018-05-01 19:38:34,4,"149-CHO-5|145-UN-45|135-VAN-4|132-BURN"
"480746766385","514966814769",32.0900000000,2018-05-01,2018-05-01 23:48:04,1,"135-CNC-4"
"480758693937","393556623409",118.7400000000,2018-05-02,2018-05-02 00:25:21,6,"400|129-CL-I|128-WI|146-BR-2"
"480764690481","437744304177",90.9800000000,2018-05-02,2018-05-02 00:47:36,3,"129-BP-30X|131|135-CNC-4"
"480905232433","515123118129",28.0000000000,2018-05-02,2018-05-02 09:09:04,1,"128-BP-20X-R2"
"480967753777","515178364977",206.3600000000,2018-05-02,2018-05-02 11:22:05,20,"135-CNC-2|135-VAN-2"
"481019363377","515228467249",42.0000000000,2018-05-02,2018-05-02 12:50:59,1,"132-V2"
"481052459057","515256188977",49.0000000000,2018-05-02,2018-05-02 13:49:21,1,"128-SK-35X-R2"
"481169047601","515360391217",22.5300000000,2018-05-02,2018-05-02 17:19:04,1,"135-CNC-4"
"481226129457","515411083313",101.6300000000,2018-05-02,2018-05-02 19:18:58,2,"132-BURN|132-V3"
"481287864369","515468296241",48.5800000000,2018-05-02,2018-05-02 21:36:02,1,"400"
"481290518577","515416358961",71.3800000000,2018-05-02,2018-05-02 21:41:58,3,"132-V2|135-SST-CSP|129-CL-I"
"481331707953","515510665265",25.9000000000,2018-05-02,2018-05-02 23:14:25,1,"135-VAN-4"
"481366966321","72715173895",24.9900000000,2018-05-03,2018-05-03 00:51:27,2,"312-CPC"
"481450983473","93272113159",75.0600000000,2018-05-03,2018-05-03 06:36:02,1,"132-V3"
"481454719025","198643089457",21.5900000000,2018-05-03,2018-05-03 06:49:34,1,"140"
"481454817329","384802684977",53.9900000000,2018-05-03,2018-05-03 06:49:43,1,"136-T"
"481454850097","387610705969",53.9900000000,2018-05-03,2018-05-03 06:49:46,1,"132-V2"
"481459896369","515642425393",44.5200000000,2018-05-03,2018-05-03 07:09:50,1,"137"
"481585102897","375168401457",50.3800000000,2018-05-03,2018-05-03 12:04:45,3,"140"
"481627635761","433031118897",18.3400000000,2018-05-03,2018-05-03 13:17:29,1,"135-CNC-2"
"481648738353","515288268849",11.9000000000,2018-05-03,2018-05-03 13:55:40,1,"135-CNC-2"
"481656668209","440924078129",58.2900000000,2018-05-03,2018-05-03 14:08:44,1,"131"
"481656733745","393320136753",15.0000000000,2018-05-03,2018-05-03 14:08:45,1,"135-CNC-4"
"481691631665","425413476401",30.0900000000,2018-05-03,2018-05-03 15:16:14,2,"301-CPB|135-T-ORC"
"481712635953","515740893233",25.9700000000,2018-05-03,2018-05-03 15:53:52,1,"135-VAN-4"
"481725579313","515893231665",27.5800000000,2018-05-03,2018-05-03 16:19:16,2,"135-SST-MNT"
"481731444785","515692298289",25.7900000000,2018-05-03,2018-05-03 16:30:21,1,"135-VAN-4"
"481788657713","416565461041",23.9900000000,2018-05-03,2018-05-03 18:20:09,1,"140"
"481861238833","393353232433",79.8500000000,2018-05-03,2018-05-03 20:47:10,8,"135-SST-MNT|304-DCP|301-CPB|129-BBL-30X"
"481916649521","516064149553",19.9900000000,2018-05-03,2018-05-03 22:36:39,1,"142-BR"
"482430058545","419937714225",22.4900000000,2018-05-04,2018-05-04 06:46:39,1,"301-CPB"
"482682535985","431367880753",29.9900000000,2018-05-04,2018-05-04 08:45:57,2,"141-GB-6|143-UN"
"482692661297","381061660721",139.9500000000,2018-05-04,2018-05-04 08:51:10,8,"127-BR|129-BR-I|135-CNC-4|140"
"482702688305","516827775025",142.0300000000,2018-05-04,2018-05-04 08:57:01,4,"129-BR-I|132-V3|129-BP-30X"
"482740404273","516871847985",62.9800000000,2018-05-04,2018-05-04 09:16:45,2,"135-T-ORC|408"
"482908962865","196487151665",34.9300000000,2018-05-04,2018-05-04 10:47:51,10,"304-DCP"
"483185426481","374553083953",248.3900000000,2018-05-04,2018-05-04 12:19:44,1,"133-I-90"
"483273310257","517284888625",21.9900000000,2018-05-04,2018-05-04 12:48:44,1,"127-BR"
"483433676849","435376160817",44.9200000000,2018-05-04,2018-05-04 14:05:16,3,"149-CHO-10|145-BR-45|127-BR"
"483468247089","517442895921",114.9600000000,2018-05-04,2018-05-04 14:23:51,4,"301-MNT|301-FCH|301-VPB"
"483527557169","197634359345",83.9600000000,2018-05-04,2018-05-04 14:57:33,4,"127-BR|139-PL"
"483608625201","517556240433",27.9900000000,2018-05-04,2018-05-04 15:46:33,2,"142-WI|142-BR"
"483655778353","516847894577",61.9700000000,2018-05-04,2018-05-04 16:14:12,3,"127-BR|144-WI|139-PL"
"483658301489","517609750577",82.3500000000,2018-05-04,2018-05-04 16:16:04,3,"132-BURN|132-CONTROL|132-V2"
"483779182641","439518167089",19.7900000000,2018-05-04,2018-05-04 17:48:44,1,"127-BR"
"483806150705","423691485233",53.9800000000,2018-05-04,2018-05-04 18:17:06,2,"135-CNC-4|129-BR-I"
"483827941425","198787399729",47.9800000000,2018-05-04,2018-05-04 18:45:58,2,"135-VAN-4"
"483880075313","517803900977",123.2900000000,2018-05-04,2018-05-04 20:07:43,3,"132-V3|408|400"
"483975626801","517890474033",43.0800000000,2018-05-04,2018-05-04 23:32:52,2,"142-BR"
"484158963761","388561764401",53.9900000000,2018-05-05,2018-05-05 06:47:32,1,"132-V2"
"484159062065","388851564593",53.9900000000,2018-05-05,2018-05-05 06:47:38,1,"132-V2"
"484304617521","394219061297",66.9900000000,2018-05-05,2018-05-05 12:16:54,3,"134|135-VAN-2"
"484377296945","390981746737",14.0000000000,2018-05-05,2018-05-05 14:06:00,1,"144-BR"
"484382539825","518502776881",35.9800000000,2018-05-05,2018-05-05 14:17:04,2,"135-SST-MNT"
"484433788977","435376160817",48.6800000000,2018-05-05,2018-05-05 15:45:07,2,"142-BR|408"
"484584652849","518699450417",19.2500000000,2018-05-05,2018-05-05 20:22:56,1,"135-SST-CSP"
"484618469425","412395503665",38.9900000000,2018-05-05,2018-05-05 21:47:13,1,"149-CHO-10"
"484673749041","436506296369",71.3800000000,2018-05-06,2018-05-06 00:34:10,4,"135-VAN-4|129-BR-I|135-CNC-4"
"484845944881","519024246833",21.9900000000,2018-05-06,2018-05-06 09:30:21,1,"127-BR"
"484993990705","519189168177",21.9900000000,2018-05-06,2018-05-06 14:20:34,1,"127-BR"
"485102125105","366136655921",23.5300000000,2018-05-06,2018-05-06 17:22:17,1,"127-BR"
"485105500209","519306477617",95.9600000000,2018-05-06,2018-05-06 17:28:50,4,"129-CL-I"
"485124735025","519326072881",15.1500000000,2018-05-06,2018-05-06 18:02:11,1,"142-BR"
"485182242865","519377879089",36.3700000000,2018-05-06,2018-05-06 20:06:22,2,"129-CL-I"
"485182406705","519380369457",103.9500000000,2018-05-06,2018-05-06 20:07:10,5,"142-WI|127-BR"
"485199511601","519392919601",47.9800000000,2018-05-06,2018-05-06 20:42:00,2,"140"
"485253644337","519437549617",47.9800000000,2018-05-06,2018-05-06 22:32:09,2,"140"
"485306597425","519502659633",29.9900000000,2018-05-07,2018-05-07 00:55:13,1,"135-CNC-4"
"485318983729","519515242545",71.9700000000,2018-05-07,2018-05-07 01:39:23,3,"129-CL-I|126-OR-40|135-VAN-4"
"485399986225","390200918065",53.9900000000,2018-05-07,2018-05-07 06:51:54,1,"132-V2"
"485400018993","390347751473",53.9900000000,2018-05-07,2018-05-07 06:51:57,1,"132-V2"
"485446877233","519865729073",39.9800000000,2018-05-07,2018-05-07 08:50:11,2,"144-WI"
"485494095921","519909834801",44.7900000000,2018-05-07,2018-05-07 10:00:07,2,"128-WI|129-CL-I"
"485566251057","64552075271",0.0000000000,2018-05-07,2018-05-07 11:27:45,18,"403|128-ND-30X|312-CHC"
"485614649393","431511961649",98.4800000000,2018-05-07,2018-05-07 12:21:12,5,"132-F-R2|132-CONTROL|135-SST-CSP|132-BURN|126-WI-40"
"485620645937","520023965745",53.9800000000,2018-05-07,2018-05-07 12:27:18,2,"135-VAN-4|135-CNC-4"
"485636898865","520037007409",23.9900000000,2018-05-07,2018-05-07 12:42:45,1,"135-VAN-4"
"485644304433","520042184753",23.9900000000,2018-05-07,2018-05-07 12:48:41,1,"135-VAN-4"
"485715476529","520105394225",68.5800000000,2018-05-07,2018-05-07 14:01:07,3,"128-BBL-20X-R2|152|135-SST-CSP"
"485889048625","520266776625",59.9900000000,2018-05-07,2018-05-07 17:42:05,1,"135-CHO-4"
"485949636657","520333819953",17.5000000000,2018-05-07,2018-05-07 19:31:17,1,"132-CONTROL"
"486073237553","520453980209",21.3400000000,2018-05-07,2018-05-07 23:14:32,1,"142-BR"
"486082576433","197633769521",21.9900000000,2018-05-07,2018-05-07 23:33:37,1,"127-BR"
"486127370289","520510439473",47.9800000000,2018-05-08,2018-05-08 01:24:06,2,"135-VAN-4"
"486488506417","520846377009",23.9900000000,2018-05-08,2018-05-08 12:51:08,1,"140"
"486516391985","520866922545",83.9900000000,2018-05-08,2018-05-08 13:23:38,2,"128-ND-30X|128-AP-30X"
"486539788337","520883503153",64.1800000000,2018-05-08,2018-05-08 13:53:02,2,"135-CNC-4"
